station,datetime,temp,pressure,humidity,windspeed,winddeg,cloudall,weathermain,day_of_week,hour,traffic_level,sea_level,population,population_density,household,household_density,green_space,green_space_area,factory_num,factory_area,lat,lon,pm10,pm2_5,so2,no2,o3,co,month,station_10T,station_11T,station_12T,station_15T,station_3T,station_5T,station_61T,season_Hot Season,season_Rainy Season
3T,2025-04-08 22:00:00,302.03333333333336,1009.6666666666666,67.33333333333333,3.243333333333333,193.0,100.0,Clouds,1,22,1.6666666666666667,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,219.85,149.06,82.02,101.45,0.0,3391.27,4,0,0,0,0,1,0,0,True,0
3T,2025-04-08 23:00:00,302.08666666666664,1010.3333333333334,66.66666666666667,3.106666666666667,191.0,100.0,Clouds,1,23,1.3333333333333337,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,227.13,144.48,94.41,97.33,0.0,3578.19,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 00:00:00,302.14,1011.0,66.0,2.97,189.0,100.0,Clouds,2,0,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,242.97,145.72,110.63,90.48,0.05,4058.84,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 01:00:00,303.18333333333334,1011.3333333333334,61.0,3.4533333333333336,187.33333333333331,100.0,Clouds,2,1,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,255.1,145.97,127.79,76.77,0.24,4859.92,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 02:00:00,304.22666666666663,1011.6666666666666,56.0,3.9366666666666665,185.66666666666663,100.0,Clouds,2,2,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,253.35,139.66,143.05,73.34,0.46,5393.98,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 03:00:00,305.27,1012.0,51.0,4.42,184.0,100.0,Clouds,2,3,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,261.96,143.64,164.03,87.74,0.85,5821.23,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 04:00:00,306.08,1011.0,48.333333333333336,4.59,183.0,100.0,Clouds,2,4,1.6666666666666663,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,150.94,82.91,97.28,97.33,0.76,3524.78,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 05:00:00,306.89,1010.0,45.66666666666666,4.76,182.0,100.0,Clouds,2,5,2.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,119.7,67.5,82.97,105.56,0.75,2964.02,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 06:00:00,307.7,1009.0,43.0,4.93,181.0,100.0,Clouds,2,6,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,113.22,66.59,83.92,109.67,1.05,2910.61,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 07:00:00,307.7733333333333,1008.0,42.0,5.026666666666666,178.33333333333334,99.0,Clouds,2,7,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,103.55,63.92,81.06,108.3,0.49,2803.8,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 08:00:00,307.8466666666667,1007.0,41.0,5.123333333333333,175.66666666666666,98.0,Clouds,2,8,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,92.78,60.62,78.2,104.19,0.08,2670.29,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 09:00:00,307.92,1006.0,40.0,5.22,173.0,97.0,Clouds,2,9,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,84.44,56.95,73.43,100.08,0.07,2536.77,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 10:00:00,306.5866666666667,1006.3333333333334,46.333333333333336,5.533333333333333,177.66666666666666,95.66666666666669,Clouds,2,10,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,104.9,72.29,75.34,94.59,0.02,3631.59,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 11:00:00,305.25333333333333,1006.6666666666666,52.66666666666666,5.846666666666667,182.33333333333331,94.33333333333331,Clouds,2,11,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,151.45,106.74,96.32,100.08,0.0,5607.61,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 12:00:00,303.92,1007.0,59.0,6.16,187.0,93.0,Clouds,2,12,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,201.32,143.56,118.26,106.93,0.0,7049.56,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 13:00:00,303.57666666666665,1008.0,62.333333333333336,6.303333333333334,188.66666666666663,95.33333333333331,Clouds,2,13,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,252.0,181.19,137.33,115.16,0.0,8010.86,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 14:00:00,303.2333333333333,1009.0,65.66666666666667,6.446666666666666,190.33333333333331,97.66666666666669,Clouds,2,14,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,287.18,207.05,129.7,113.79,0.0,8224.49,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 15:00:00,302.89,1010.0,69.0,6.59,192.0,100.0,Clouds,2,15,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,292.26,205.61,85.83,98.71,0.0,7263.18,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 16:00:00,302.74666666666667,1009.6666666666666,69.66666666666667,6.06,192.0,100.0,Clouds,2,16,3.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,270.99,181.53,44.35,80.88,0.0,6088.26,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 17:00:00,302.6033333333333,1009.3333333333334,70.33333333333333,5.53,192.0,100.0,Clouds,2,17,3.6666666666666665,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,248.76,158.36,28.37,67.86,0.0,5180.36,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 18:00:00,302.46,1009.0,71.0,5.0,192.0,100.0,Clouds,2,18,4.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,236.67,144.39,22.41,58.26,0.0,4539.49,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 19:00:00,302.09666666666664,1008.3333333333334,70.33333333333333,4.376666666666667,216.66666666666663,100.0,Clouds,2,19,3.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,221.45,128.24,17.88,49.35,0.0,3845.22,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 20:00:00,301.7333333333333,1007.6666666666666,69.66666666666667,3.753333333333333,241.33333333333331,100.0,Clouds,2,20,2.666666666666667,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,207.3,115.95,16.69,42.5,0.0,3311.16,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 21:00:00,301.37,1007.0,69.0,3.13,266.0,100.0,Clouds,2,21,2.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,193.5,107.71,17.88,38.39,0.0,2990.72,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 22:00:00,301.32666666666665,1007.3333333333334,67.33333333333333,2.933333333333333,265.6666666666667,100.0,Clouds,2,22,1.6666666666666667,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,181.65,101.44,20.27,35.99,0.0,2803.8,4,0,0,0,0,1,0,0,True,0
3T,2025-04-09 23:00:00,301.28333333333336,1007.6666666666666,65.66666666666667,2.736666666666667,265.3333333333333,100.0,Clouds,2,23,1.3333333333333337,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,158.75,88.78,21.7,33.93,0.0,2536.77,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 00:00:00,301.24,1008.0,64.0,2.54,265.0,100.0,Clouds,3,0,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,131.58,72.77,23.84,32.9,0.02,2323.15,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 01:00:00,302.70666666666665,1008.6666666666666,58.0,2.76,256.6666666666667,100.0,Clouds,3,1,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,100.92,53.75,31.95,39.76,0.07,2082.82,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 02:00:00,304.17333333333335,1009.3333333333334,52.0,2.98,248.33333333333331,100.0,Clouds,3,2,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,86.64,50.66,41.49,47.98,0.63,2243.04,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 03:00:00,305.64,1010.0,46.0,3.2,240.0,100.0,Clouds,3,3,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,80.77,51.29,52.45,60.32,3.04,2376.56,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 04:00:00,306.7933333333333,1008.6666666666666,43.333333333333336,3.556666666666666,228.0,100.0,Clouds,3,4,1.6666666666666663,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,63.98,40.28,50.07,69.92,14.13,1815.8,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 05:00:00,307.94666666666666,1007.3333333333334,40.66666666666666,3.913333333333333,216.0,100.0,Clouds,3,5,2.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,64.68,39.29,52.93,74.03,21.99,1708.98,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 06:00:00,309.1,1006.0,38.0,4.27,204.0,100.0,Clouds,3,6,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,62.6,37.68,51.5,71.29,18.6,1789.09,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 07:00:00,308.7866666666667,1005.3333333333334,39.333333333333336,4.736666666666666,196.0,100.0,Clouds,3,7,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,44.17,26.09,35.76,44.55,42.92,1281.74,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 08:00:00,308.47333333333336,1004.6666666666666,40.66666666666666,5.203333333333333,188.0,100.0,Clouds,3,8,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,40.55,24.13,32.42,40.44,53.64,1148.22,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 09:00:00,308.16,1004.0,42.0,5.67,180.0,100.0,Clouds,3,9,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,38.38,22.65,31.47,40.1,50.07,1121.52,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 10:00:00,306.2966666666667,1004.6666666666666,49.66666666666666,5.98,201.33333333333331,99.33333333333331,Clouds,3,10,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,44.77,25.75,37.19,50.72,32.19,1348.5,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 11:00:00,304.43333333333334,1005.3333333333334,57.333333333333336,6.29,222.66666666666663,98.66666666666669,Clouds,3,11,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,55.0,30.07,41.96,62.38,8.94,1642.23,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 12:00:00,302.57,1006.0,65.0,6.6,244.0,98.0,Rain,3,12,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,56.66,29.1,36.24,54.15,0.4,1588.82,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 13:00:00,302.4633333333333,1006.6666666666666,65.33333333333333,5.643333333333333,219.66666666666663,98.66666666666669,Rain,3,13,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,59.55,30.79,34.33,46.61,0.03,1575.47,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 14:00:00,302.3566666666667,1007.3333333333334,65.66666666666667,4.6866666666666665,195.33333333333331,99.33333333333331,Rain,3,14,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,62.11,32.88,32.9,44.55,0.04,1548.77,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 15:00:00,302.25,1008.0,66.0,3.73,171.0,100.0,Rain,3,15,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,60.83,32.74,29.09,43.18,0.21,1415.25,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 16:00:00,302.3333333333333,1007.6666666666666,67.0,3.61,175.66666666666666,100.0,Rain,3,16,3.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,57.28,31.72,25.51,43.18,0.97,1308.44,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 17:00:00,302.4166666666667,1007.3333333333334,68.0,3.49,180.33333333333331,100.0,Rain,3,17,3.6666666666666665,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,52.78,29.67,23.6,43.18,2.41,1228.33,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 18:00:00,302.5,1007.0,69.0,3.37,185.0,100.0,Clouds,3,18,4.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,46.39,25.91,20.5,38.73,6.44,1068.12,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 19:00:00,302.3233333333333,1006.6666666666666,68.66666666666667,2.85,209.66666666666663,100.0,Clouds,3,19,3.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,38.75,20.68,15.97,29.82,13.95,867.84,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 20:00:00,302.1466666666667,1006.3333333333334,68.33333333333333,2.33,234.33333333333331,100.0,Clouds,3,20,2.666666666666667,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,35.27,18.0,14.42,26.73,15.91,767.71,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 21:00:00,301.97,1006.0,68.0,1.81,259.0,100.0,Clouds,3,21,2.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,35.4,17.97,15.14,28.1,12.88,774.38,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 22:00:00,301.90000000000003,1006.3333333333334,66.33333333333333,1.99,249.66666666666663,100.0,Clouds,3,22,1.6666666666666667,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,38.9,20.16,17.17,32.56,6.62,854.49,4,0,0,0,0,1,0,0,True,0
3T,2025-04-10 23:00:00,301.83,1006.6666666666666,64.66666666666667,2.17,240.33333333333331,100.0,Clouds,3,23,1.3333333333333337,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,45.17,23.32,18.84,34.62,1.5,974.66,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 00:00:00,301.76,1007.0,63.0,2.35,231.0,100.0,Clouds,4,0,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,13.7563,100.5018,56.97,29.57,20.98,32.56,0.15,1255.04,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 01:00:00,302.99333333333334,1007.6666666666666,58.0,2.3466666666666667,221.66666666666663,100.0,Clouds,4,1,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 02:00:00,304.22666666666663,1008.3333333333334,53.0,2.3433333333333333,212.33333333333331,100.0,Clouds,4,2,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 03:00:00,305.46,1009.0,48.0,2.34,203.0,100.0,Clouds,4,3,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 04:00:00,306.65,1007.6666666666666,45.0,2.93,190.0,100.0,Clouds,4,4,1.6666666666666663,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 05:00:00,307.84,1006.3333333333334,42.0,3.5200000000000005,177.0,100.0,Clouds,4,5,2.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 06:00:00,309.03,1005.0,39.0,4.11,164.0,100.0,Clouds,4,6,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 07:00:00,308.71,1004.6666666666666,39.66666666666666,4.583333333333334,168.0,96.66666666666669,Clouds,4,7,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 08:00:00,308.39,1004.3333333333334,40.333333333333336,5.056666666666667,172.0,93.33333333333331,Clouds,4,8,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 09:00:00,308.07,1004.0,41.0,5.53,176.0,90.0,Clouds,4,9,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 10:00:00,306.67333333333335,1004.6666666666666,47.0,5.303333333333334,187.0,91.66666666666669,Clouds,4,10,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 11:00:00,305.27666666666664,1005.3333333333334,53.0,5.076666666666666,198.0,93.33333333333331,Clouds,4,11,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 12:00:00,303.88,1006.0,59.0,4.85,209.0,95.0,Rain,4,12,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 13:00:00,303.06,1006.6666666666666,62.333333333333336,4.35,245.66666666666663,96.66666666666669,Rain,4,13,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 14:00:00,302.24,1007.3333333333334,65.66666666666667,3.85,282.3333333333333,98.33333333333331,Rain,4,14,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 15:00:00,301.42,1008.0,69.0,3.35,319.0,100.0,Rain,4,15,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 16:00:00,301.3833333333333,1007.6666666666666,68.66666666666667,3.086666666666667,308.0,99.66666666666669,Rain,4,16,3.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 17:00:00,301.3466666666667,1007.3333333333334,68.33333333333333,2.8233333333333333,297.0,99.33333333333331,Rain,4,17,3.6666666666666665,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 18:00:00,301.31,1007.0,68.0,2.56,286.0,99.0,Clouds,4,18,4.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 19:00:00,301.1033333333333,1006.6666666666666,69.0,2.556666666666666,275.0,96.66666666666669,Clouds,4,19,3.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 20:00:00,300.89666666666665,1006.3333333333334,70.0,2.553333333333333,264.0,94.33333333333331,Clouds,4,20,2.666666666666667,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 21:00:00,300.69,1006.0,71.0,2.55,253.0,92.0,Clouds,4,21,2.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 22:00:00,300.7333333333333,1006.6666666666666,70.66666666666667,2.536666666666666,254.33333333333331,92.0,Clouds,4,22,1.6666666666666667,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-11 23:00:00,300.77666666666664,1007.3333333333334,70.33333333333333,2.523333333333333,255.66666666666663,92.0,Clouds,4,23,1.3333333333333337,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 00:00:00,300.82,1008.0,70.0,2.51,257.0,92.0,Clouds,5,0,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 01:00:00,302.28,1008.3333333333334,62.66666666666666,2.7066666666666666,265.3333333333333,94.66666666666669,Clouds,5,1,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 02:00:00,303.74,1008.6666666666666,55.333333333333336,2.9033333333333333,273.6666666666667,97.33333333333331,Clouds,5,2,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 03:00:00,305.2,1009.0,48.0,3.1,282.0,100.0,Clouds,5,3,1.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 04:00:00,306.7366666666667,1008.0,43.333333333333336,3.686666666666667,285.6666666666667,96.0,Clouds,5,4,1.3333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 05:00:00,308.2733333333333,1007.0,38.66666666666666,4.273333333333333,289.3333333333333,92.0,Clouds,5,5,1.6666666666666663,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 06:00:00,309.81,1006.0,34.0,4.86,293.0,88.0,Clouds,5,6,2.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 07:00:00,309.18,1005.6666666666666,35.333333333333336,4.976666666666667,284.0,91.66666666666669,Clouds,5,7,2.333333333333333,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 08:00:00,308.55,1005.3333333333334,36.66666666666666,5.093333333333334,275.0,95.33333333333331,Clouds,5,8,2.6666666666666665,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 09:00:00,307.92,1005.0,38.0,5.21,266.0,99.0,Clouds,5,9,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 10:00:00,306.83,1005.6666666666666,42.0,5.24,269.3333333333333,99.0,Clouds,5,10,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 11:00:00,305.74,1006.3333333333334,46.0,5.27,272.6666666666667,99.0,Clouds,5,11,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
3T,2025-04-12 12:00:00,304.65,1007.0,50.0,5.3,276.0,99.0,Clouds,5,12,3.0,23.0,64468.0,9046.87,58039.0,0.81,10.77,0.1,112.0,123059.0,,,,,,,,,4,0,0,0,0,1,0,0,True,0
5T,2025-04-07 18:00:00,302.59,1011.0,68.0,3.67,189.0,80.0,Clouds,0,18,4.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,158.51,93.29,19.31,63.06,0.16,2216.34,4,0,0,0,0,0,1,0,True,0
5T,2025-04-07 19:00:00,302.44,1011.0,69.33333333333333,3.236666666666667,193.66666666666663,81.0,Clouds,0,19,3.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,135.16,82.05,16.93,54.84,1.57,1869.2,4,0,0,0,0,0,1,0,True,0
5T,2025-04-07 20:00:00,302.29,1011.0,70.66666666666667,2.803333333333333,198.33333333333331,82.0,Clouds,0,20,2.666666666666667,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,125.12,78.54,15.14,47.98,2.62,1708.98,4,0,0,0,0,0,1,0,True,0
5T,2025-04-07 21:00:00,302.14,1011.0,72.0,2.37,203.0,83.0,Clouds,0,21,2.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,126.32,81.13,15.14,45.93,1.83,1682.28,4,0,0,0,0,0,1,0,True,0
